,Date,AirPressure_22m_hPa,AccumulatedPrecipitation_mm,WindSpeed_22m_ms,WindSpeed_16.3m_ms,WindSpeed_12.3m_ms,WindSpeed_2.3m_ms,WindDirection_22m_deg,AirHumidity_22m_percent,AirHumidity_16.3m_percent,AirHumidity_12.3m_percent,AirHumidity_8.1m_percent,AirHumidity_2.3m_percent,AirHumidity_0.9m_percent,AirTemperature_22m_degC,AirTemperature_16.3m_degC,AirTemperature_12.3m_degC,AirTemperature_8.1m_degC,AirTemperature_2.3m_degC,AirTemperature_0.9m_degC,VPD_22m_hPa,VPD_16.3m_hPa,VPD_12.3m_hPa,VPD_8.1m_hPa,VPD_2.3m_hPa,VPD_0.9m_hPa,PAR_incoming_22m_umol_m2_s1,PAR_reflected_22m_umol_m2_s1,ShortWaveRadiation_incoming_22m_Wm2,ShortWaveRadiation_reflected_22m_Wm2,LongWaveRadiation_downwelling_22m_Wm2,LongWaveRadiation_upwelling_22m_Wm2,GlobalRadiation_22m_Wm2,DiffuseRadiation_22m_Wm2,Fraction_of_DiffuseRadiation,SunshineDuration_minutes_per_12hours,SoilTemperature_30cm_degC,SoilTemperature_60cm_degC,SoilTemperature_100cm_degC,SoilMoisture_30cm_percent,SoilMoisture_60cm_percent,SoilMoisture_100cm_percent,NEE_umol_m2_s1,LatentHeatFlux_Wm2,SensibleHeatFlux_Wm2,GroundHeatFlux_Wm2,CO2_concentration,Year,Month,Day,season,ET_ET_pot
162,11/08/2014,1002.965152,NA,1.527757576,1.254545454,0.690909091,0.224651515,144.5166667,NA,NA,NA,100,95.52121212,99.97727273,NA,NA,NA,22.91515152,23.52272727,23.34090909,NA,NA,NA,0,1.340889363,0.006881567,NA,NA,0,NA,-28.68377273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.89951085,19.89085,-7.268809091,NA,NA,2014,8,11,drought_non_enzo,NA
163,12/08/2014,1003.063636,NA,1.444166667,1.219090909,0.714787879,0.212227273,163.7939394,NA,NA,NA,98.89090909,96.1469697,97.28030303,NA,NA,NA,23.27121212,23.53030303,23.73333333,NA,NA,NA,0.329436606,1.184272401,0.812735866,NA,NA,0,NA,-11.51177273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.698051245,25.10408182,-12.12883182,NA,NA,2014,8,12,drought_non_enzo,NA
164,13/08/2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.536038641,25.40524227,-13.08629545,NA,NA,2014,8,13,drought_non_enzo,NA
165,14/08/2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.460358414,36.51848591,-11.78992273,NA,NA,2014,8,14,drought_non_enzo,NA
166,15/08/2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.077904114,25.44924091,-11.58927273,NA,NA,2014,8,15,drought_non_enzo,NA
167,16/08/2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.12360842,25.49626773,-8.531918182,NA,NA,2014,8,16,drought_non_enzo,NA
168,17/08/2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.758452086,36.45033636,-10.45896364,NA,NA,2014,8,17,drought_non_enzo,NA
169,18/08/2014,1004.071212,NA,1.285712121,1.058772727,0.557439394,0.167060606,151.730303,NA,NA,NA,99.16363636,90.27272727,98.82121212,NA,NA,NA,24.52878788,25.79090909,24.79242424,NA,NA,NA,0.275420116,3.571620242,0.3891855,NA,NA,0,NA,-23.97430303,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.734162195,24.93585,-10.27310909,NA,433.6055369,2014,8,18,drought_non_enzo,NA
170,19/08/2014,1003.637879,NA,1.19330303,0.987712121,0.525984848,0.092848485,138.6378788,NA,NA,NA,99.24090909,95.72121212,99.23636364,NA,NA,NA,24.33030303,24.81969697,24.68484849,NA,NA,NA,0.268483627,1.395315357,0.269936696,NA,NA,0,NA,-18.56818182,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.027901518,37.04307182,-13.22147682,NA,418.3224449,2014,8,19,drought_non_enzo,NA
171,20/08/2014,1002.84697,NA,1.257363636,1.054090909,0.621666667,0.200954545,167.1636364,NA,NA,NA,99.94090909,95.95757576,99.67575758,NA,NA,NA,23.78484848,24.29393939,24.1969697,NA,NA,NA,0.018901782,1.239942056,0.103621447,NA,NA,0,NA,-26.93719697,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.981188191,20.63366955,-12.63108636,NA,412.6164803,2014,8,20,drought_non_enzo,NA
172,21/08/2014,1002.192424,NA,1.042454545,0.877045454,0.506772727,0.117924242,176.7257576,NA,NA,NA,99.01969697,98.67121212,96.76212121,NA,NA,NA,23.20909091,23.52121212,23.80606061,NA,NA,NA,0.286262752,0.391561197,0.968699917,NA,NA,0,NA,-23.67624242,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.44338005,42.09587273,-11.98584091,NA,419.3601599,2014,8,21,drought_non_enzo,NA
173,22/08/2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.1920031,2.176491364,-7.58785,NA,407.7576697,2014,8,22,drought_non_enzo,NA
174,23/08/2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.2727089,12.88403318,-6.499647727,NA,459.0921911,2014,8,23,drought_non_enzo,NA
175,24/08/2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.965446845,3.307457273,-2.447027273,NA,383.896451,2014,8,24,drought_non_enzo,NA
176,25/08/2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.679578436,5.626531818,-2.447009091,NA,NA,2014,8,25,drought_non_enzo,NA
177,26/08/2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.444612432,3.433143182,-2.228078182,NA,NA,2014,8,26,drought_non_enzo,NA
178,27/08/2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.69779334,11.99605818,-8.819510909,NA,NA,2014,8,27,drought_non_enzo,NA
179,28/08/2014,1003.654546,NA,1.302106061,1.108212121,0.659484849,0.203393939,189.6969697,NA,NA,NA,99.98333333,95.70909091,99.87272727,NA,NA,NA,23.03484849,23.46060606,23.42878788,NA,NA,NA,0.004991171,1.291625254,0.038260998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.33833316,8.776636364,-6.539790909,NA,416.5952728,2014,8,28,drought_non_enzo,NA
180,29/08/2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.69445205,6.440754545,-9.140820455,NA,406.3371571,2014,8,29,drought_non_enzo,NA
181,30/08/2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.62866355,10.542,-8.164154545,NA,397.7811307,2014,8,30,drought_non_enzo,NA
182,31/08/2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.436081232,3.35375,-4.280827273,NA,413.6253003,2014,8,31,drought_non_enzo,NA
183,01/09/2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.385151045,3.348609091,-11.40262045,NA,NA,2014,9,1,drought_non_enzo,NA
184,02/09/2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.933792805,2.61795,-12.828325,NA,NA,2014,9,2,drought_non_enzo,NA
185,03/09/2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.885935109,6.321945455,-12.71302273,NA,NA,2014,9,3,drought_non_enzo,NA
186,04/09/2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.942028882,11.50141364,-9.331368182,NA,NA,2014,9,4,drought_non_enzo,NA
187,05/09/2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.665455336,12.66341364,-13.17876818,NA,NA,2014,9,5,drought_non_enzo,NA
188,06/09/2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.573772941,12.00550455,-16.32498182,NA,NA,2014,9,6,drought_non_enzo,NA
189,07/09/2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.618066686,11.04766364,-17.04840455,NA,NA,2014,9,7,drought_non_enzo,NA
190,08/09/2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.582158832,7.844686364,-15.62398636,NA,NA,2014,9,8,drought_non_enzo,NA
191,09/09/2014,1003.865152,NA,0,1.00730303,0.727575758,0.036893939,182.6909091,84.49242424,87.38787879,83.79242424,98.12121212,NA,NA,26.04090909,25.72121212,26.14848485,23.77878788,NA,NA,5.617477924,4.557123586,5.772628897,0.586266116,NA,NA,0,0,0,NA,-40.36087879,1.113030303,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.421390191,74.16095455,-5.040081273,NA,NA,2014,9,9,drought_non_enzo,NA
192,10/09/2014,1004.60303,NA,2.638772727,2.272621212,1.772333333,0.462212121,170.6681818,87.96363636,89.22727273,83.76212121,91.38484849,91.41212121,91.88484848,25.51212121,25.61818182,26.58484849,25.62878788,25.50757576,25.4030303,4.409475482,4.053112657,6.382666477,3.394147112,3.19693481,3.00125457,60.584,2.751933334,29.91831818,4.987366667,-40.32684849,-4.801396825,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.322057277,11.48067727,-17.08709091,NA,397.2626683,2014,9,10,drought_non_enzo,NA
193,11/09/2014,1005.043137,NA,1.839196078,1.558313726,1.224078431,0.27582353,198.4921569,88.47254902,90.14509804,83.59803922,93.15686274,93.28235294,93.60784314,24.26470588,24.30588235,25.39019608,24.20588235,24.15882353,24.09607843,3.584773045,3.100274478,5.486379653,2.209064561,2.119000803,2.006816373,0,0,0,0,-35.09490196,-2.471431373,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.615619191,24.57625,-15.43287095,NA,415.8353264,2014,9,11,drought_non_enzo,NA
194,12/09/2014,1003.092424,NA,1.586848485,1.331575758,0.965287879,0.269636364,169.8424242,79.69393939,82.5469697,79.37878788,94.12424242,93.88030303,94.16212121,25.65606061,25.3969697,25.81666667,23.66515151,23.83333333,23.76969697,7.311693697,6.224316353,7.301603294,1.79382204,1.859658293,1.767951314,0,0,0,0.098122807,-44.74268182,-5.811378788,0,0,1,NA,27.7689394,28.01666667,27.63737374,26.5030303,25.33484848,25.42929293,7.27409295,41.56225909,-15.86495455,NA,407.8298697,2014,9,12,drought_non_enzo,NA
195,13/09/2014,1002.507576,NA,2.404378788,1.983848485,1.443,0.345969697,164.7590909,78.96818182,81.47878788,78.57121212,89.82424242,89.17878788,89.81363636,25.25757576,25.05454545,25.36515152,23.91969697,24.12878788,24.04242424,7.296977462,6.3267691,7.317117654,3.167601126,3.357672693,3.138117432,0,0,0,0.062015152,-50.8295303,-4.92989394,0,0,1,NA,27.88787879,28.00909091,27.73535353,26.08030303,25.05075758,25.17575758,5.9905865,32.26236364,-24.91290909,NA,413.1170525,2014,9,13,haze_non_enzo,NA
196,14/09/2014,1002.716667,NA,1.207818182,1.025727273,0.745833333,0.157863636,185.2257576,75.40454545,79.18484849,76.37575758,92.67121212,93.71818182,93.92121212,26.51060606,26.13787879,26.61969697,24.31060606,24.28636364,24.20606061,8.87564893,7.376332087,8.486593059,2.34788229,1.976457362,1.903837364,0,0,0,NA,-36.43992424,1.190090909,0,0,1,NA,27.69747475,27.92727273,27.6979798,25.94141414,25,25.13737374,3.991086077,42.25378182,-6.361140909,NA,410.9076031,2014,9,14,haze_non_enzo,NA
197,15/09/2014,1001.542424,NA,1.55530303,1.312772727,0.9885,0.243030303,180.1924243,79.43181818,82.1530303,78.6469697,92.7030303,92.8969697,93.11666667,25.71363636,25.47272727,25.93030303,23.86363636,23.96363636,23.90606061,7.349274166,6.306009144,7.540442206,2.241642678,2.160365636,2.085725069,0,0,0,NA,-39.57386364,1.235681818,0,0,1,NA,27.55959596,27.74090909,27.66262626,25.65353535,26.39393939,25.06111111,7.606502905,40.47190455,-12.96600432,NA,412.507577,2014,9,15,haze_non_enzo,NA
198,16/09/2014,1000.962121,NA,1.800606061,1.486333333,1.049621212,0.25419697,154.05,81.72121212,84.69393939,81.09090909,93.62575758,93.10909091,93.38030303,25.33939394,25.08636364,25.57575758,23.89545455,24.06818182,23.98939394,6.301129234,5.186535627,6.47221764,1.984533648,2.132274583,2.038073705,0,0,0,0.063634921,-41.54769697,-4.992939394,0,0,1,NA,27.47929293,27.81262626,27.69242424,25.47777778,26.30151515,25.02676768,3.908055009,19.56250909,-13.73079545,NA,408.3144476,2014,9,16,haze_non_enzo,NA
199,17/09/2014,1002.669697,NA,1.549878788,1.238015152,0.880121212,0.194257576,175.630303,84.11060606,87.17424242,84.1,94.09545455,94.36363636,93.22121212,25.71818182,25.45757576,26.10757576,24.47121212,24.54090909,24.45454545,5.504819649,4.379419794,5.578856945,1.920234114,1.797800995,2.1389501,0,0,0,0.044238095,-35.13489394,-4.315090909,0,0,1,NA,27.54393939,27.77979798,27.6449495,25.30606061,26.23282828,24.96868687,5.013804155,20.16686682,-15.11811818,NA,413.4973266,2014,9,17,haze_non_enzo,NA
200,18/09/2014,1003.577273,NA,0.984484849,0.806439394,0.605393939,0.119151515,199.1530303,88.49545455,92.40151515,89.95909091,99.4530303,99.09848485,98.51515152,25.56060606,25.04242424,25.51818182,23.76060606,23.94090909,23.85606061,3.866692419,2.479655708,3.315076943,0.172527287,0.283749233,0.457332417,0,0,0,0.020368421,-31.00030303,-4.573075758,0,0,1,NA,27.48232323,27.79646465,27.63484848,25.16565657,26.14545455,24.96262626,6.855882295,21.3034843,-16.64053182,NA,402.7332361,2014,9,18,haze_non_enzo,NA
201,19/09/2014,1003.060606,NA,1.054893939,0.907030303,0.695893939,0.144045455,203.6242424,97.02424242,99.66969697,95.00757576,100,100,99.98333333,23.46060606,23.22121212,23.96060606,22.90757576,23.12121212,23.05151515,0.878856686,0.095512014,1.492455723,0,0,0.004819557,0,0,0,0,-23.95159091,-0.814606061,0,0,1,NA,27.37727273,27.77222222,27.61212121,25.04141414,25.95050505,24.93282828,8.673605618,11.83531364,-13.97127,NA,434.4708611,2014,9,19,haze_non_enzo,NA
202,20/09/2014,1005.084849,NA,1.32480303,1.118393939,0.90380303,0.125439394,269.8787879,99.21212121,99.92424242,97.63787879,100,100,100,23.35,23.39848485,23.95151515,23.34393939,23.53181818,23.48181818,0.228905182,0.022135524,0.703857001,0,0,0,0,0,0,0.075272727,-13.10880303,0.606984849,0,0,1,NA,27.02070707,27.42929293,27.55505051,27.91818182,28.04141414,24.72828283,6.388104659,17.60977614,-10.52086636,NA,441.0749516,2014,9,20,haze_non_enzo,NA
203,21/09/2014,1004.371212,NA,1.039681818,0.904,0.678454545,0.159212121,210.7393939,88.7,91.65757576,87.44848485,96.65151515,96.61060606,96.1969697,25.24090909,25.10454545,25.91363636,24.61060606,24.74848485,24.65,3.983031924,2.929864186,4.405667759,1.10788348,1.107800803,1.227202593,0,0,0,0.041583333,-20.25543939,-2.104272727,0,0,1,NA,27.34343434,27.47676768,27.47525253,27.41161616,27.41060606,24.69191919,7.123884618,12.56395909,-10.65076818,NA,418.3656841,2014,9,21,haze_non_enzo,NA
204,22/09/2014,1003.266667,NA,1.988484848,1.652409091,1.242530303,0.294424242,177.2136364,80.31212121,82.71969697,80.24393939,91.74090909,91.3530303,91.12424243,24.97121212,24.81818182,25.29393939,23.71818182,23.87878788,23.76666667,6.571226494,5.722126783,6.611846508,2.533919486,2.644822276,2.684474219,0,0,0,0.082385965,-41.66490909,-4.307590909,0,0,1,NA,27.46464646,27.62828283,27.53030303,27.08484849,27.16767677,24.58232323,7.143241786,14.02804091,-27.82610909,NA,409.4736196,2014,9,22,haze_non_enzo,NA
205,23/09/2014,1002.47,NA,1.7492,1.46465,1.12405,0.287416667,176.8633333,76.495,79.265,75.89166667,88.86333333,90.28666667,90.125,26.175,25.94,26.56833333,24.63666667,24.60666667,24.48333333,8.461733506,7.349563312,8.721704106,3.535945249,3.030851084,3.056945118,0,0,0,0.116240741,-32.52021667,-4.977533333,0,0,1,NA,27.31388889,27.58277778,27.56777778,26.83277778,27.00444444,24.52111111,4.51971965,17.59262273,-13.90515,NA,406.5778764,2014,9,23,haze_non_enzo,NA
206,24/09/2014,1003.845455,NA,1.647515152,1.402363636,1.113393939,0.168136364,171.0515152,96.68333333,98.20909091,95.9469697,99.12424242,98.17878788,99.23484849,22.98939394,23.03484849,23.44090909,22.94848485,23.57878788,23.15606061,1.059296268,0.616413799,1.337922926,0.314410584,0.567588952,0.26260456,0,0,0,0,-8.634348485,0.606333333,0,0,1,NA,26.78472222,26.984375,27.15520833,32.20694445,33.10243056,27.675,10.08264407,78.53129864,-15.90717727,NA,414.813352,2014,9,24,haze_non_enzo,NA
207,25/09/2014,1004.257576,NA,1.111439394,0.906090909,0.653166667,0.038181818,130.7166667,91.26818182,92.99848485,89.02575758,98.99545455,98.79242424,98.54848485,24.88787879,24.72272727,25.58484848,23.85454546,24.04545455,23.96818182,3.176724376,2.536665438,3.860646922,0.311249852,0.375978199,0.449090512,0,0,0,0,-23.91312121,-2.456,0,0,1,NA,27.04646465,27.25353536,27.22373737,29.45,29.27222222,28.50757576,9.676850168,5.435022727,-10.51486682,NA,426.1012926,2014,9,25,haze_non_enzo,NA
208,26/09/2014,1004.883333,NA,0.980378788,0.823969697,0.586515152,0.136712121,161.4939394,86.36060606,89.38030303,85.37727273,97.92121212,97.56363636,97.28333333,25.26212121,24.98030303,25.70454546,23.83181818,24.08181818,23.99848485,4.461719718,3.439513,4.902038289,0.681714308,0.795697017,0.874115959,0,0,0,0,-28.82277273,-3.291409091,0,0,1,NA,27.37525252,27.38535354,27.24191919,28.96060606,28.91414141,27.30555556,9.225254373,4.293613636,-15.92960909,NA,402.7651476,2014,9,26,haze_non_enzo,NA
209,27/09/2014,1004.278788,NA,1.387560606,1.112893939,0.809151515,0.172621212,136.1060606,87.90151515,91.27424242,86.80151515,98.05454546,97.39848485,96.88939394,24.27424242,23.94090909,24.70606061,23.2469697,23.49393939,23.41969697,3.72337005,2.653029447,4.169830485,0.600986256,0.809779031,0.951064751,0,0,0,0,-33.83945454,-3.067772727,0,0,1,NA,27.47929293,27.5,27.30656566,28.65353535,28.64747475,27.22626263,10.00996279,5.795280909,-19.62548636,NA,403.559522,2014,9,27,haze_non_enzo,NA
210,28/09/2014,1002.848485,NA,1.439787879,1.130409091,0.784136364,0.119742424,128.5651515,86.0969697,89.22121212,84.50606061,95.85606061,95.64090909,95.17878788,25.11212121,24.83333333,25.5969697,24.00757576,24.18333333,24.09545455,4.696954131,3.610544813,5.315036749,1.418546935,1.471337441,1.596174294,0,0,0,0,-40.17409091,-3.42,0,0,1,NA,27.53080808,27.52727273,27.32575757,28.3010101,28.42727273,26.53282828,6.985544027,7.529436364,-17.38925455,NA,424.7545699,2014,9,28,haze_non_enzo,NA
211,29/09/2014,1002.928788,NA,1.271469697,1.017833333,0.707212121,0.121909091,151.0848485,83.9939394,87.22878788,83.35454546,97.04393939,96.99242424,96.54545455,25.7469697,25.42272727,26.06060606,24.11515151,24.26666667,24.17878788,5.615779411,4.42022941,5.827361118,0.967033928,0.964405877,1.093569094,0,0,0,0.05531746,-36.41427273,-4.713045455,0,0,1,NA,27.55404041,27.59292929,27.3540404,27.97929293,28.36919192,26.31313131,8.468583105,8.567086364,-16.39219545,NA,421.9127917,2014,9,29,haze_non_enzo,NA
212,30/09/2014,1002.477273,NA,1.259469697,0.987393939,0.667015151,0.087606061,135.9893939,85.6969697,89.22575758,84.39393939,96.84090909,96.89545455,96.48181818,25.5530303,25.17878788,25.89242424,24.0969697,24.22424242,24.13181818,5.01368427,3.751648135,5.472898447,1.063283026,1.022962039,1.142793305,0,0,0,0,-39.68787879,-3.994363636,0,0,1,NA,27.69545455,27.65606061,27.43989899,27.7550505,28.19090909,26.18989899,8.254555527,6.107013636,-15.12010909,NA,415.0208173,2014,9,30,haze_non_enzo,NA
213,01/10/2014,1002.95303,NA,1.263530303,1.04730303,0.739015151,0.1255,133.2121212,83.12424242,86.86363636,83.91969697,98.48636364,97.90909091,97.44242424,25.65151515,25.26666667,25.77424242,23.63636364,23.81515151,23.72424242,6.075485132,4.645906568,5.609621563,0.472931029,0.652463375,0.78584946,0,0,0,0.07505,-43.92181818,-5.286166666,0,0,1,NA,27.65959596,27.67575758,27.49848485,27.44848485,28.30454545,26.03232323,11.1862206,4.644246364,-19.63049545,NA,415.8368212,2014,10,1,haze_non_enzo,NA
214,02/10/2014,1001.865152,NA,1.34869697,1.090030303,0.770757576,0.089272727,149.8212121,85.65,88.7469697,83.97272727,95.61515152,95.7530303,95.35909091,25.6469697,25.35,26.0969697,24.5030303,24.6030303,24.49545454,5.279623737,4.083026168,5.737813084,1.471153086,1.39285835,1.503122527,0,0,0,0.089583333,-35.15477273,-3.52169697,0,0,1,NA,27.67777778,27.66414142,27.52676768,27.19747475,28.19242424,25.93333333,9.805956727,3.046309091,-16.29264091,NA,419.1576598,2014,10,2,haze_non_enzo,NA
215,03/10/2014,1001.883333,NA,1.461636364,1.183454546,0.829787879,0.104666667,148.6515152,80.60606061,83.88939394,80.84848485,94.17727273,93.93484849,93.51212121,25.87272727,25.55,26.03939394,24.3,24.3560606,24.25757576,6.840737482,5.586879532,6.698971168,1.86087338,1.909054129,2.02410299,0,0,0,0.112616667,-39.40390909,-5.184409091,0,0,1,NA,27.66666667,27.67474747,27.54848485,26.91060606,28.02727273,25.83686869,6.914349286,5.224295909,-18.69332273,NA,411.319246,2014,10,3,haze_non_enzo,NA
216,04/10/2014,1003.468182,NA,1.401424242,1.197621212,0.951575758,0.179757576,231.9484849,88.33939394,90.61666667,85.68181818,96.6969697,95.87575757,95.4969697,25.33939394,25.28181818,26.15151515,24.95909091,25.09242424,24.97272727,4.045533622,3.236773385,4.992281122,1.115370961,1.366742318,1.473002107,0,0,0,0.053285714,-18.03471212,-1.35630303,0,0,1,NA,27.63535354,27.69393939,27.56060606,26.63636364,27.88939394,25.7020202,5.18498715,24.25624091,-15.83828182,NA,426.0159953,2014,10,4,haze_non_enzo,NA
217,05/10/2014,1003.974242,NA,1.130106061,0.916530303,0.665530303,0.044393939,222.1242424,86.47878788,90.12727273,85.72272727,98.84545455,97.84393939,97.39393939,25.07121212,24.81818182,25.62575758,23.82272727,24.01666667,23.89848485,4.525170351,3.267312137,4.823165624,0.352773507,0.655065856,0.783800104,0,0,0,0.16654902,-24.86345455,-3.416878788,0,0,1,NA,27.4,27.64292929,27.56767677,26.45757576,27.75505051,25.63434343,9.518574941,4.612533636,-17.45236818,NA,417.5582045,2014,10,5,haze_non_enzo,NA
218,06/10/2014,1002.827273,NA,1.297045455,1.080939394,0.805075758,0.193075758,201.9772727,81.11212121,84.75151515,81.18636364,96.41363636,95.79393939,95.46515152,25.89393939,25.60757576,26.34242424,24.58636364,24.58333333,24.46969697,6.588478918,5.229026798,6.588234952,1.157030768,1.310004564,1.401175581,0,0,0,0.067296296,-23.38934849,-4.227818182,0,0,1,NA,27.32020202,27.51868687,27.54242424,26.28030303,27.61919192,25.6,9.110191518,8.371409091,-17.86566818,NA,397.5307895,2014,10,6,haze_non_enzo,NA
219,07/10/2014,1002.456061,NA,1.299484849,1.057590909,0.743530303,0.074833333,150.5,81.25,84.47878788,80.42727273,94.08939394,94.17727273,93.69848485,25.61212121,25.29242424,25.95454545,24.28333333,24.21363636,24.11363636,6.443290108,5.236793079,6.748740227,1.935054656,1.8344845,1.962812614,0,0,0,0.016166667,-36.73930303,-4.701045455,0,0,1,NA,27.53636364,27.56515151,27.49292929,26.11464646,27.46464646,25.53181818,9.146966345,8.993627273,-18.76509091,NA,440.1752789,2014,10,7,haze_non_enzo,NA
